id	title	author	date	epigraph_author	d	4	5
102829	"The life of Frederick, Baron Trenck. Written by himself, and translated from the German. Vol. I."	"Trenck, Friedrich"	1788	['Virgil']		['Author (epigraph)']	['Authorized']
ocm78091842 	Adelaide de Grammont; a romance of the fifteenth century.		1804	"['Guarini, Battista']"	['1538-1612']	['Author (epigraph)']	['Authorized']
ocm40688589 	"Agnes; or, the triumph of principle."		1822	"['Pope, Alexander']"	['1688-1744']	['Author (epigraph)']	['Authorized']
ocm02861722 	"Discipline: a novel. By the author of ""Self-control."""	"Brunton, Mary"	1814	"['Baillie, Joanna']"	['1762-1851']	['Author (epigraph)']	['Authorized']
ocm06536542 	Self-control: a novel.	"Brunton, Mary"	1811	"['Cowper, William']"	['1731-1800']	['Author (epigraph)']	['Authorized']
ocn486073979	"Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I."	"Burney, Sarah Harriet"	1812	"['Pope, Alexander']"	['1688-1744']	['Author (epigraph)']	['Authorized']
ocn486073979	"Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I."	"Burney, Sarah Harriet"	1812	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocn486073979	"Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I."	"Burney, Sarah Harriet"	1812	['Voltaire']	['1694-1778']	['Author (epigraph)']	['Authorized']
ocn486073979	"Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I."	"Burney, Sarah Harriet"	1812	"['La Rochefoucauld, Francois']"	['1613-1680']	['Author (epigraph)']	['Authorized']
ocn486073979	"Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I."	"Burney, Sarah Harriet"	1812	"['La Bruyere, Jean de']"	['1645-1696']	['Author (epigraph)']	['Authorized']
ocm52981134 	"Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I"	"Burney, Sarah Harriet"	1813	['Alexander Pope']	['1667-1745']	['Author (epigraph)']	['Authorized']
ocm52981134 	"Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I"	"Burney, Sarah Harriet"	1813	['Voltaire']	['1694-1778']	['Author (epigraph)']	['Authorized']
ocm52981134 	"Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I"	"Burney, Sarah Harriet"	1813	"['La Rochefoucauld, Francois']"	['1613-1680']	['Author (epigraph)']	['Authorized']
ocm52981134 	"Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes vol. I"	"Burney, Sarah Harriet"	1813	"['La Bruyere, Jean de']"	['1645-1696']	['Author (epigraph)']	['Authorized']
ocn270121854	Blue-stocking hall.	Chetwode	1827	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocn123448855	The express. A novel. In three volumes. By Frances D'Aubigne	Maintenon	1819	['Horace']	['65-8']	['Author (epigraph)']	['Authorized']
ocn123448855	The express. A novel. In three volumes. By Frances D'Aubigne	Maintenon	1819	['Juvenal']	['ca. 60-140']	['Supposed author (epigraph)']	['Authorized']
ocn482649224	"Hannah Hewit; or, the female Crusoe. Being the history of a woman of uncommon, mental, and personal accomplishments; who, after a variety of extraordinary and interesting adventures in almost every station of life, from splendid prosperity to abject adversity, was cast away in the Grosvenor East-Indiaman: and became for three years the sole inhabitant of an island, in the South Seas. Supposed to be written by herself."	"Dibdin, Charles"	1792	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm02892878 	Continental adventures. A novel. In three volumes.	"Eaton, Charlotte A"	1826	"['Plautus, Titus Maccius\u200f']"	['254-184 BCE']	['Author (epigraph)']	['Authorized']
ocm21212908 	"Marriage, a novel."	"Ferrier, Susan"	1818	"['Taylor, Jeremy']"	['1613-1667']	['Author (epigraph)']	['Authorized']
ocm21212908 	"Marriage, a novel."	"Ferrier, Susan"	1818	['Samuel Johnson']	['1709-1784']	['Author (epigraph)']	['Authorized']
ocm00621029 	The inheritance. By the author of marriage.	"Ferrier, Susan"	1824	"['Turberville, George']"	['1540?-1610?']	['Author (epigraph)']	['Authorized']
ocm00621029 	The inheritance. By the author of marriage.	"Ferrier, Susan"	1824	"['La Bruyere, Jean de']"	['1645-1696']	['Author (epigraph)']	['Authorized']
ocn607607606	"Lawrie Todd; or, the settlers in the woods. By John Galt, Esq. Fas., Hon. LS, P., Hon. NHS, M., &c. Author of ""The annals of the parish,"" ""The Ayrshire legatees,"" &c."	"Galt, John"	1830	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocn940098594	"Rothelan; a romance of the English histories. By the author of Annals of the parish, Ringan Gilhaize, The Spaewife, &c."	"Galt, John"	1824	"['Byron, George Gordon Byron']"	['1788-1824']	['Author (epigraph)']	['Authorized']
ocm06853360 	"Trials; a tale. By the author of ""the favourite of nature,"" &c. &c."	"Kelty, Mary Ann"	1824	"['Watts, Isaac']"	['1674-1748']	['Author (epigraph)']	['Authorized']
ocm14975239 	"Lady Jane's pocket. A novel. In four volumes. By the author of Silvanella, or the Gipsey."	Author of Silvanella	1815	"['Lewis, D. (David)']"	['1683?-1760']	['Author (epigraph)']	['Authorized']
ocm04739245 	"Romantic tales, by M. G. Lewis, author of the Monk, Adelgitha, &c. In four volumes."	"Lewis, M. G"	1808	"['Crabbe, George']"	['1754-1832']	['Author (epigraph)']	['Authorized']
ocm37033335 	"Tales of wonder. Containing: The castle of enchantment; or, the mysterious deception. The robber's daughter; or, the phantom of the grotto. The magic legacy. And the enchanted knight."	"Lewis, M. G"	1801	"['Valentine, Marian Gill']"		['Author (epigraph)']	['Unauthorized']
ocm37033335 	"Tales of wonder. Containing: The castle of enchantment; or, the mysterious deception. The robber's daughter; or, the phantom of the grotto. The magic legacy. And the enchanted knight."	"Lewis, M. G"	1801	"['Middleton, Thomas']"	['-1627']	['Author (epigraph)']	['Authorized']
ocm16348484 	"Love and satire: containing the sarcastic correspondence of Julius and Eliza. To which is prefixed, a few brief memoirs of an unfortunate lover."		1805	"['Rousseau, Jean-Jacques']"	['1712-1778']	['Author (epigraph)']	['Authorized']
ocm10847141 	"Caroline Lismore: or, the errors of fashion. A tale. By Alicia Catherine Mant, author of Ellen: or, the young godmother."	"Mant, Alicia Catherine"	1815	"['West, Jane']"	['1758-1852']	['Author (epigraph)']	['Authorized']
ocm06925160 	"The Albigenses, a romance. By the author of ""Bertram,"" a tragedy: ""Woman; or, pour et contre,"" &c."	"Maturin, Charles Robert"	1824	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm20682925 	"The wild Irish boy. A novel. In four volumes. By the author of fatal revenge, Melmoth the wanderer, the albigenses, &c."	"Maturin, Charles Robert"	1824	"['Spenser, Edmund']"	['1552?-1599']	['Author (epigraph)']	['Authorized']
ocm02060360 	"The asylum; or, Alonzo and Melissa. An American tale, founded on fact. By I. Mitchell."	"Jackson, Daniel"	1811	"['Dwight, Timothy']"	['1752-1817']	['Author (epigraph)']	['Authorized']
ocm04300840 	The misfortunes of Elphin. By the author of Headlong Hall.	"Peacock, Thomas Love"	1829	['Petronius']		['Author (epigraph)']	['Authorized']
ocm08438237 	Headlong Hall.	"Peacock, Thomas Love"	1816	"['Swift, Jonathan']"	['1667-1745']	['Author (epigraph)']	['Authorized']
ocm02494528 	Maid Marian. By the author of Headlong Hall.	"Peacock, Thomas Love"	1822	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm06968795 	Nightmare Abbey: by the author of Headlong Hall.	"Peacock, Thomas Love"	1818	"['Butler, Samuel']"	['1612-1680']	['Author (epigraph)']	['Authorized']
ocm06968795 	Nightmare Abbey: by the author of Headlong Hall.	"Peacock, Thomas Love"	1818	"['Jonson, Ben']"	['1573?-1637']	['Author (epigraph)']	['Authorized']
ocm14032243 	"Don Sebastian; or, the house of Braganza. An historical romance. In four volumes. By Miss Anna Maria Porter. Author of the Hungarian brothers."	"Porter, Anna Maria"	1809	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm03596752 	"The fast of St. Magdalen, a romance. By Miss Anna Maria Porter."	"Porter, Anna Maria"	1818	['Dante Alighieri']	['1265-1321']	['Author (epigraph)']	['Authorized']
ocm06977684 	The Hungarian Brothers. By Miss Anna Maria Porter. In three vols.	"Porter, Anna Maria"	1807	['Edward Young']	['1683-1765']	['Author (epigraph)']	['Authorized']
ocm01336923 	"The Knight of St. John, a romance, by Miss Anna Maria Porter. Author of ""the recluse of Norway,"" &c. &c. &c."	"Porter, Anna Maria"	1817	['Dante Alighieri']	['1265-1321']	['Author (epigraph)']	['Authorized']
ocm01336923 	"The Knight of St. John, a romance, by Miss Anna Maria Porter. Author of ""the recluse of Norway,"" &c. &c. &c."	"Porter, Anna Maria"	1817	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm01336923 	"The Knight of St. John, a romance, by Miss Anna Maria Porter. Author of ""the recluse of Norway,"" &c. &c. &c."	"Porter, Anna Maria"	1817	"['Sismondi, Jean-Charles-Leonard Simonde de']"	['1773-1842']	['Author (epigraph)']	['Authorized']
ocm06977863 	"The lake of Killarney: a novel, in three volumes. By Anna Maria Porter, author of Octavia, Walsh Colville, &c. &c."	"Porter, Anna Maria"	1804	"['Metastasio, Pietro']"	['1698-1782']	['Author (epigraph)']	['Authorized']
ocm06977863 	"The lake of Killarney: a novel, in three volumes. By Anna Maria Porter, author of Octavia, Walsh Colville, &c. &c."	"Porter, Anna Maria"	1804	"['Dryden, John']"	['1631-1700']	['Author (epigraph)']	['Authorized']
ocm06977863 	"The lake of Killarney: a novel, in three volumes. By Anna Maria Porter, author of Octavia, Walsh Colville, &c. &c."	"Porter, Anna Maria"	1804	"['Milton, John']"	['1608-1674']	['Author (epigraph)']	['Authorized']
ocm06972377 	The recluse of Norway. By Miss Anna Maria Porter.	"Porter, Anna Maria"	1814	"['Montgomery, James']"	['1771-1854']	['Author (epigraph)']	['Authorized']
ocm06972448 	"The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c."	"Porter, Anna Maria"	1821	['Euripedes']		['Author (epigraph)']	['Authorized']
ocm63548219 	"The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c."	"Porter, Anna Maria"	1821	"['Potter, R.']"	['1721-1804']	['Author (epigraph)']	['Authorized']
ocm63548219 	"The village of Mariendorpt. A tale. By Miss Anna Maria Porter, author of The fast of St. Magdalen, Knight of St. John, &c. &c. &c."	"Porter, Anna Maria"	1821	['Euripides\u200f']		['Author (epigraph)']	['Authorized']
ocm05062980 	A Sicilian romance. By the authoress of The castles of Athlin and Dunbayne. In two volumes. Volume I.	"Radcliffe, Ann Ward"	1790	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm50543021 	"The natural daughter. With portraits of the Leadenhead family. A novel. By Mrs. Robinson, author of poems, Walsingham, The false friend, &c. &c. &c."	"Robinson, Mary"	1799	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm07026767 	The children of the abbey: a tale. In five volumes. By Regina Maria Roche. A new edition with plates. Vol. I.	"Roche, Regina Maria"	1807	"['Thomson, James']"	['1700-1748']	['Author (epigraph)']	['Authorized']
ocm07026880 	"Contrast. In three volumes. By Regina Maria Roche, author of the Children of the abbey; Discarded son; Vicar of Landsdown; Bridal of Dunamore; Tradition of the castle; Castle chapel, &c. &c."	"Roche, Regina Maria"	1828	"['Watts, Isaac']"	['1674-1748']	['Author (epigraph)']	['Authorized']
ocm07032000 	"The Munster cottage boy. A tale. In four volumes. By Regina Maria Roche, author of The children of the abbey, Trecothick bower, Monastery of St. Columb, &c. &c."	"Roche, Regina Maria"	1820	"['Beattie, James']"	['1735-1803']	['Author (epigraph)']	['Authorized']
ocn482476225	"Nocturnal visit. A tale. In four volumes. By Maria Regina Roche, author of The Children of the Abbey, Maid of the Hamlet, Viacar of Lansdowne, and Clermont."	"Roche, Regina Maria"	1800	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm10448517 	"Trecothick Bower ; or, the lady of the west country. A tale. In two volumes. By Regina Maria Roche, author of The children of the abbey; Discarded son; Houses of Osma and Almeria; Monastery of St. Colomb; Vicar of Lansdowne, &c. &c."	"Roche, Regina Maria"	1816	"['Mallet, David']"	['1705?-1765']	['Author (epigraph)']	['Authorized']
ocm18056772	"The balance of comfort; or the old maid and married woman. A novel. In three volumes. By Mrs. Ross, author of The marchioness, The cousins, Family estate, Modern Calypso, Paired-not matched, Strangers of Lindenfeldt, France and England, &c."	Ross	1817	"['Cowper, William']"	['1731-1800']	['Author (epigraph)']	['Authorized']
ocm07027666 	"The marchioness!!! Or, ""the matured enchantress."" In three volumes. By Lady ---"	Ross	1813	"['Gay, John\u200f']"	['1685-1732']	['Author (epigraph)']	['Authorized']
ocm13310562 	"Ringstead abbey; or, the stranger's grave. With other tales. By J. A. Sargant, author of ""A life of Archbishop Cranmer,"" &c. &c."	"Sargant, J. A"	1830	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm50917140 	Thornton abbey: a series of letters on religious subjects. Vol. I.	"Satchel, John"	1806	"['Bates, Ely\u200f\u200f']"		['Author (epigraph)']	['Authorized']
ocm13312753 	Truckleborough Hall; a novel. In three volumes.	"Scargill, William Pitt"	1827	"['Dibdin, Charles']"	['1745-1814']	['Author (epigraph)']	['Authorized']
ocm38981912 	"The fortunes of Nigel. By the author of ""Waverly, Kenilworth,"" &c."	"Scott, Walter"	1822	"['Canning, George']"	['1770-1827']	['Author (epigraph)']	['Authorized']
ocm38981912 	"The fortunes of Nigel. By the author of ""Waverly, Kenilworth,"" &c."	"Scott, Walter"	1822	"['Frere, John Hookham']"	['1769-1846']	['Author (epigraph)']	['Authorized']
ocm38981912 	"The fortunes of Nigel. By the author of ""Waverly, Kenilworth,"" &c."	"Scott, Walter"	1822	"['Ellis, George']"	['1753-1815']	['Author (epigraph)']	['Authorized']
ocm38981912 	"The fortunes of Nigel. By the author of ""Waverly, Kenilworth,"" &c."	"Scott, Walter"	1822	"['Gifford, William']"	['1756-1826']	['Author (epigraph)']	['Authorized']
ocn191257087	"The fortunes of Nigel. by the author of ""Waverley, Kenilworth,"" &c."	"Scott, Walter"	1822	"['Canning, George']"	['1770-1827']	['Author (epigraph)']	['Authorized']
ocn191257087	"The fortunes of Nigel. by the author of ""Waverley, Kenilworth,"" &c."	"Scott, Walter"	1822	"['Frere, John Hookham']"	['1769-1846']	['Author (epigraph)']	['Authorized']
ocn191257087	"The fortunes of Nigel. by the author of ""Waverley, Kenilworth,"" &c."	"Scott, Walter"	1822	"['Ellis, George']"	['1753-1815']	['Author (epigraph)']	['Authorized']
ocn191257087	"The fortunes of Nigel. by the author of ""Waverley, Kenilworth,"" &c."	"Scott, Walter"	1822	"['Gifford, William']"	['1756-1826']	['Author (epigraph)']	['Authorized']
ocm25074779 	"The fortunes of Nigel. By the author of ""Waverly,"" ""Kenilworth,"" etc."	"Scott, Walter"	1822	"['Canning, George']"	['1770-1827']	['Author (epigraph)']	['Authorized']
ocm25074779 	"The fortunes of Nigel. By the author of ""Waverly,"" ""Kenilworth,"" etc."	"Scott, Walter"	1822	"['Frere, John Hookham']"	['1769-1846']	['Author (epigraph)']	['Authorized']
ocm25074779 	"The fortunes of Nigel. By the author of ""Waverly,"" ""Kenilworth,"" etc."	"Scott, Walter"	1822	"['Ellis, George']"	['1753-1815']	['Author (epigraph)']	['Authorized']
ocm25074779 	"The fortunes of Nigel. By the author of ""Waverly,"" ""Kenilworth,"" etc."	"Scott, Walter"	1822	"['Gifford, William']"	['1756-1826']	['Author (epigraph)']	['Authorized']
ocm04635045 	"The fortunes of Nigel, a romance, by the author of Waverley, Ivanhoe, &c. In two volumes. Vol. I."	"Scott, Walter"	1822	['George Canning']	['1770-1827']	['Author (epigraph)']	['Authorized']
ocm04635045 	"The fortunes of Nigel, a romance, by the author of Waverley, Ivanhoe, &c. In two volumes. Vol. I."	"Scott, Walter"	1822	"['Frere, John Hookham']"	['1769-1846']	['Author (epigraph)']	['Authorized']
ocm04635045 	"The fortunes of Nigel, a romance, by the author of Waverley, Ivanhoe, &c. In two volumes. Vol. I."	"Scott, Walter"	1822	"['Ellis, George']"	['1753-1815']	['Author (epigraph)']	['Authorized']
ocm04635045 	"The fortunes of Nigel, a romance, by the author of Waverley, Ivanhoe, &c. In two volumes. Vol. I."	"Scott, Walter"	1822	"['Gifford, William']"	['1756-1826']	['Author (epigraph)']	['Authorized']
ocn265013947	"Siberian anecdotes, a novel. In three volumes. Containing real histories and living characters."		1783	['Horace']	['65-8 BCE']	['Author (epigraph)']	['Authorized']
ocn265013947	"Siberian anecdotes, a novel. In three volumes. Containing real histories and living characters."		1783	"['Prior, Matthew']"	['1664-1721']	['Author (epigraph)']	['Authorized']
ocm07075573 	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	"Smith, Charlotte"	1794	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm07075573 	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	"Smith, Charlotte"	1794	"['Montaigne, Michel de']"	['1533-1592']	['Author (epigraph)']	['Authorized']
ocm07075573 	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	"Smith, Charlotte"	1794	['Virgil']		['Author (epigraph)']	['Authorized']
ocm07075573 	The banished man. A novel. By Charlotte Smith. In four volumes. Volume I.	"Smith, Charlotte"	1794	"['Metastasio, Pietro']"	['1698-1782']	['Author (epigraph)']	['Authorized']
ocn228749189	"The old manor house. A novel, in four volumes. By Charlotte Smith. Vol. I."	"Smith, Charlotte"	1793	"['Ariosto, Lodovico']"	['1474-1533']	['Author (epigraph)']	['Authorized']
ocn228749189	"The old manor house. A novel, in four volumes. By Charlotte Smith. Vol. I."	"Smith, Charlotte"	1793	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocn228749189	"The old manor house. A novel, in four volumes. By Charlotte Smith. Vol. I."	"Smith, Charlotte"	1793	"['Cowper, William']"	['1731-1800']	['Author (epigraph)']	['Authorized']
ocn228749189	"The old manor house. A novel, in four volumes. By Charlotte Smith. Vol. I."	"Smith, Charlotte"	1793	"['Rousseau, Jean-Jacques']"	['1712-1778']	['Author (epigraph)']	['Authorized']
ocm13379341 	"The vallies; or, scenes and thoughts from secluded life."	"Tempest, Basil"	1827	"['Sterne, Laurence\u200f']"		['Author (epigraph)']	['Authorized']
ocm09930143 	The life of Pill Garlick; rather a whimsical sort of fellow.	"Temple, Edmond"	1813	"['Moliere, J.-B. P. de']"	['1622-1673']	['Author (epigraph)']	['Authorized']
ocm70516068 	"Characters at Brighton. A novel. In four volumes. By Anne Trelawney, author of the offspring of mortimer, &c. &c."	"Trelawney, Anne"	1808	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm10377134 	"The vagabond. A novel. By George Walker.Â Dedicated to the Lord Bishop of Landaff. First American, from the fourth English edition, with notes."	"Walker, George"	1800	['Plutarch\u200f']		['Author (epigraph)']	['Authorized']
ocm10377134 	"The vagabond. A novel. By George Walker.Â Dedicated to the Lord Bishop of Landaff. First American, from the fourth English edition, with notes."	"Walker, George"	1800	"['Mathias, Thomas James']"	['1754?-1835']	['Author (epigraph)']	['Authorized']
ocm01180901 	"Cottage on the cliff,Â a sea side story, by Catherine G. Ward, authoress of the mysterious marriage; family portraits; rose of Claremont: poems &c. &c."	"Ward, Catherine G"	1823	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
ocm78001274 	The daughter of St. Omar. A novel. In two volumes. by Catharine G. Ward.	"Ward, Catherine G"	1810	"['Home, John']"	['1722-1808']	['Author (epigraph)']	['Authorized']
ocn187453083	"The fisher's daughter. Or the wanderings of Wolf, and the fortunes of Alfred, being the sequel to that highly popular and admired work The Cottage on the Cliff. By Mrs. Catherine G. Ward. Authoress of the Mysterious Marriage, Family Portraits, Orphan Boy, Cottage on the Cliff, Poems, &c."	"Ward, Catherine G"	1824	"['Scott, Walter']"	['1771-1832']	['Author (epigraph)']	['Authorized']
ocm22774772 	"The forest girl, or the mountain hut: an original and interesting tale by Catherine G. Ward. Authoress of The mysterious marriage, Cottage on the cliff, The fisher's daughter, The thorn, &c. &c."	"Ward, Catherine G"	1826	"['Bowdler, John,']"	['1783-1815']	['Author (epigraph)']	['Authorized']
ocm21618027 	"The advantages of education; or the history of Maria Williams. A tale for very young ladies. In two volumes. By the author of A gossip's story, A tale of the times, &c."	"West, Jane"	1803	"['West, Gilbert']"	['1703-1756']	['Author (epigraph)']	['Authorized']
ocm59222208 	The woman of genius. In three volumes.		1821	"['Akenside, Mark']"	['1721-1770']	['Author (epigraph)']	['Authorized']
429890	Monimia.  A novel.  In two volumes.  Vol. I.		1791	"['Otway, Thomas']"	['1652-1685']	['Author (epigraph)']	['Authorized']
429975	"Stellins; or, the new Werter. In two volumes. Vol. I"		1793	"['Goethe, Johann Wolfgang von,']"	['d. 1749-1832.']	['Author (epigraph)']	['Authorized']
430656	The lady's miscellany. Being a collection of novels: calculated to promote a noble and generous love in both sexes. Vol. I.		1760	"['Dryden, John']"	['1631-1700']	['Author (epigraph)']	['Authorized']
430719	"The new novelist; or, entertaining chronicle. Containing the works of the most eminent authors, admired for their literary production."		1795	"['Shenstone, William,']"	['d. 1714-1763']	['Author (epigraph)']	['Authorized']
430719	"The new novelist; or, entertaining chronicle. Containing the works of the most eminent authors, admired for their literary production."		1795	"['Pope, Alexander,']"	['d.1688-1744']	['Author (epigraph)']	['Authorized']
430719	"The new novelist; or, entertaining chronicle. Containing the works of the most eminent authors, admired for their literary production."		1795	"['Cotton, Nathaniel,']"	['d. 1705-1788']	['Author (epigraph)']	['Authorized']
430719	"The new novelist; or, entertaining chronicle. Containing the works of the most eminent authors, admired for their literary production."		1795	"['Thomson, James,']"	['d.1700-1748']	['Author (epigraph)']	['Authorized']
430719	"The new novelist; or, entertaining chronicle. Containing the works of the most eminent authors, admired for their literary production."		1795	"['Gay, John,']"	['d.1685-1732']	['Author (epigraph)']	['Authorized']
430829	"Love in excess; or the fatal enquiry, a novel.  Part the first.  By Mrs. Haywood.  The third edition corrected."	"Haywood, Eliza Fowler"	1721	"['Lansdowne, George Granville']"	['1667-1735']	['Author (epigraph)']	['Authorized']
430829	"Love in excess; or the fatal enquiry, a novel.  Part the first.  By Mrs. Haywood.  The third edition corrected."	"Haywood, Eliza Fowler"	1721	"['Dryden, John']"	['1631-1700']	['Author (epigraph)']	['Authorized']
431005	"The history of Charlotte Villars: a narrative founded on truth. Interspersed with a variety of incidents, instructive and entertaining."	"Mukins, Isaac"	1756	['Horace']		['Author (epigraph)']	['Authorized']
431188	The woman of honor.  In three volumes. Volume I.	"Cleland, John"	1768	"['Bacon, Francis']"	['1561-1626']	['Author (epigraph)']	['Authorized']
431311	The adventures of a hackney coach. The third edition corrected.		1781	"['Shakespeare, William']"	['1564-1616']	['Author (epigraph)']	['Authorized']
432074	"The reverie: or, a flight to the paradise of fools. Published by the editor of The adventures of a guinea. In two volumes. Vol. I."	"Johnstone, Charles"	1763	"['Milton, John']"	['1608-1674']	['Author (epigraph)']	['Authorized']
432087	"The adventures of Peregrine Pickle. In which are included, memoirs of a lady of quality. In four volumes. Vol. I."	"Smollett, Tobias George"	1751	['Horace']		['Author (epigraph)']	['Authorized']
432088	"Hermsprong; or, man as he is not. A novel. In three volumes. By the author of Man as he is. Vol. I."	"Bage, Robert"	1796	"['Cicero, Marcus Tullius']"	['106-43 BCE']	['Author (epigraph)']	['Authorized']
432527	"Amelia. By Henry Fielding, Esq; in four volumes. Vol. I."	"Fielding, Henry"	1752	['Horace']	['65-8 BCE']	['Author (epigraph)']	['Authorized']
435716	"Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss with critical and explanatory notes by the editor."	"Hurd, Richard"	1759	['Horace']		['Author (epigraph)']	['Authorized']
435716	"Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss with critical and explanatory notes by the editor."	"Hurd, Richard"	1759	"['Cicero, Marcus Tullius']"		['Author (epigraph)']	['Authorized']
435716	"Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss with critical and explanatory notes by the editor."	"Hurd, Richard"	1759	['Virgil']		['Author (epigraph)']	['Authorized']
435716	"Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss with critical and explanatory notes by the editor."	"Hurd, Richard"	1759	"['La Bruyere, Jean de']"	['1645-1696']	['Author (epigraph)']	['Unauthorized']
436624	"Jemima and Louisa.  In which is contain'd, several remarkable incidents relating to two ladies of distinguish'd families and fortunes.  In a series of letters.  By a lady."	Lady	1759	['Clive']	['1711-1785']	['Author (epigraph)']	['Authorized']
437476	"The history of Pompey the Little: or, the life and adventures of a lap-dog.  The second edition."	"Coventry, Francis"	1751	['Virgil']		['Author (epigraph)']	['Authorized']
437476	"The history of Pompey the Little: or, the life and adventures of a lap-dog.  The second edition."	"Coventry, Francis"	1751	['Horace']		['Author (epigraph)']	['Authorized']
437634	"The history of Pompey the Little.  Or, the life and adventures of a lap-dog."	"Coventry, Francis"	1751	['Virgil']		['Author (epigraph)']	['Authorized']
437634	"The history of Pompey the Little.  Or, the life and adventures of a lap-dog."	"Coventry, Francis"	1751	['Horace']		['Author (epigraph)']	['Authorized']
438528	"The fortunate country maid.  Being the entertaining memoirs of the present celebrated Marchioness of L---- V----: who, from a cottage, through a great variety of diverting adventures, became a lady of the first quality in the court of France, by her steady adherence to the principles of virtue and honour.  Wherein are display'd the various and vile artifices employ'd by men of intrigue for seducing young women.  With suitable reflections.  From the French of the Chevalier de Mouhy.  Vol. II.  The fifth edition, corrected."	"Mouhy, Charles de Fieux"	1758	"['Congreve, William']"	['1670-1729']	['Author (epigraph)']	['Authorized']
59364	Abstract. A character from life. In two volumes. Vol. I.		1797	"['Rousseau, Jean-Jacques']"	['1712-1778']	['Author (epigraph)']	['Authorized']
266593	"Secret memoirs of the late Mr. Duncan Campbel, the famous deaf and dumb gentleman. Written by himself, who ordered they should be publish'd after his decease. To which is added, an appendix, by way of vindication of Mr. Duncan Campbel, against that groundless aspersion cast upon him, that he but pretended to be deaf and dumb."	"Campbell, Duncan"	1732	"['Dryden, John']"	['1631-1700']	['Author (epigraph)']	['Authorized']
1812432	"Love-letters from King Henry VIII. to Anne Boleyn: some in French, and some in English. To which are added, translations of those written in French. With an appendix, containing two letters from Anne Boleyn, to Cardinal Wolsey; with her last to Henry the VIIIth."	Henry	1714	['Ovid']	['43 B.C.-17 A.D.']	['Author (epigraph)']	['Authorized']
6134731	"A new voyage to the Island of Fools, representing the policy, government, and present state of the Stultitians. By a noble Venetian. Inscrib'd to the right honourable, the lord Ferdinando. Translated from the Italian."	Noble Venetian	1713	['Ovid']	['43 B.C.-17 A.D']	['Author (epigraph)']	['Authorized']
